village_bps_code,sanitation,popdens
3203050022,not available,4232.40051684647
3203051001,not available,3457.31106480502
3203051002,not available,3173.98681454625
3203051003,not available,1290.78203529909
3203051004,not available,1899.34081883447
3203051005,not available,3273.09686543943
3203051006,not available,5970.8200826776
3203051007,not available,1447.99886558383
3203051008,not available,1056.06419575545
3203051009,not available,334.04651792993
3203051010,not available,1308.04688070566
3203060001,available,1280.54068745878
3203060002,not available,1388.41650214261
3203060003,available,1365.85046937252
3203060004,not available,1395.01858239505
3203060005,not available,959.76160581998
3203060006,not available,599.82141818315
3203060007,not available,667.06558210007
3203060008,not available,704.81559220749
3203060009,available,93404.5541986666
3203060010,not available,4142.91234229962
3203060011,not available,586.75958096827
3203060012,not available,975.04797886706
3203061001,not available,719.3918139053
3203061002,not available,626.78968308503
3203061003,available,2612.22042333169
3203061004,available,293.74052244771
3203061005,not available,798.05355587027
3203061006,not available,780.0793343898
3203061007,available,3810.97898210396
3203061008,available,6149.45857033186
3203061009,available,548.58297732272
3203070010,not available,1093.26831972598
3203070011,not available,642.74284602562
3203070012,not available,14005.3477592079
3203070013,not available,790.90865176588
3203070014,not available,851.09623216959
3203070015,not available,54494.9936657017
3203070016,not available,813.60195603565
3203070017,not available,739.04578935549
3203070018,not available,563.80265940761
3203070019,not available,6560.73253533061
3203070020,not available,877.43358077548
3203070021,not available,4508.64485972531
3203070022,not available,594.27176236
3203070023,not available,1191.35525590516
3203071001,not available,740.93775252973
3203071002,not available,1003.31984988352
3203071003,not available,793.83794306697
3203071004,not available,9930.08159832924
3203071005,not available,680.10900612348
3203071006,not available,11438.841279953
3203071007,not available,1066.49814839295
3203071008,not available,849.35612015252
3203071009,not available,1285.11412287571
3203071010,not available,405.03006172671
3203080001,not available,8459.36643626901
3203080002,available,5213.58709536415
3203080003,not available,5596.63126545012
3203080004,available,4476.74795611771
3203080005,available,45302.471949301
3203080006,not available,3984.18468955979
3203080007,available,3050.22129095912
3203080008,not available,5159.96272419334
3203080009,not available,4484.34119393006
3203090001,not available,4884.1673386691
3203090002,not available,3821.86749347949
3203090003,not available,33643.8870435185
3203090004,not available,4219.87255270642
3203090005,not available,3500.32455041186
3203090006,not available,5612.41478000873
3203090007,not available,1940.9162801232
3203090008,available,3518.30770558594
3203090009,not available,3847.88668672986
3203090010,not available,30118.5067280891
3203100001,not available,640.68462412003
3203100002,not available,1205.63563208134
3203100003,not available,796761.375788333
3203100008,not available,1827.8580415661
3203100009,not available,3526.7710533704
3203100010,not available,1261.46606811018
3203100011,not available,18009.9338834567
3203100012,not available,5866.51972011854
3203100013,not available,942.74434641742
3203100014,not available,754.64243117849
3203100015,not available,702.68613277234
3203100016,not available,3415.99458074516
3203100017,not available,6376.98710525724
3203100018,not available,382.27461303199
3203110001,not available,2853.86426903443
3203110002,available,5610.18677162969
3203110003,not available,3066.18861279342
3203110004,not available,6239.74947981482
3203110005,available,4628.99147505677
3203110006,not available,1109.92078417646
3203110007,not available,876.7759798574
3203110008,not available,510.35874156082
3203110009,available,3228.28334396845
3203110010,not available,8296.32050134208
3203110011,not available,4918.92613451662
3203111001,not available,742.57637840701
3203111002,not available,9244.65249959526
3203111003,not available,661.99772207079
3203111004,not available,6441.92845699241
3203111005,not available,2051.48549445205
3203120001,not available,6517.14964865309
3203120002,not available,10415.3410563469
3203120003,not available,1537.46182701347
3203120004,not available,1571.82539707592
3203120005,not available,4457.73443462014
3203120006,not available,8865.18850129433
3203120007,not available,7651.67368322491
3203120008,not available,730.49143712811
3203120009,not available,4745.15373579642
3203120010,not available,1454.25535876393
3203120011,not available,1954.58410062435
3203120012,available,1737.2239158063
3203120013,not available,175889.61013125
3203120014,not available,1432.31463054227
3203120015,not available,1747.83049577972
3203120016,available,1357.35801421522
3203120017,available,5000.73925553684
3203120018,not available,1110.18622609864
3203130002,available,1321.32898140613
3203130003,available,881.89725912687
3203130004,not available,2365.36181514898
3203130012,not available,32095.4786828205
3203130013,not available,7156.05236469484
3203130014,not available,521.81990836429
3203130015,not available,647.62030662928
3203130016,not available,1467.01671718144
3203130017,available,1398.440326086
3203130018,not available,1819.96316905824
3203130019,available,1341.40218348195
3203131001,not available,5127.63224511364
3203131002,not available,2306.61144207547
3203131003,not available,5962.05009078089
3203131004,not available,2138.85890555679
3203131005,not available,2073.14937278433
3203131006,not available,1362.02771273804
3203131007,not available,1095.13754144138
3203131008,not available,5561.07153913433
3203140001,not available,2644.32623679595
3203140002,not available,1227.65839992328
3203140003,not available,1630.88755027382
3203140004,not available,1289.17829474973
3203140005,not available,20075.4954459923
3203140006,not available,1608.90793369195
3203140007,not available,32898.8153525157
3203140008,not available,1781.83790498136
3203140009,not available,1698.98240058741
3203140010,not available,2315.75463631378
3203150001,not available,1614.7697215968
3203150002,not available,1201.7257631734
3203150003,not available,1694.56738386697
3203150004,not available,1339.53922839138
3203150005,not available,1287.61695901006
3203150006,not available,1453.5020537347
3203150007,not available,2421.71344928768
3203150008,not available,2084.40527860288
3203150009,not available,1571.50582293916
3203150010,not available,1456.69218169697
3203160001,not available,4826.77493595728
3203160002,not available,1294.81640666036
3203160003,not available,1507.11483440416
3203160004,not available,978.29099286415
3203160005,not available,9394.96519775148
3203160006,not available,1157.97094673006
3203160007,not available,2159.33336192181
3203160008,not available,2343.99636751832
3203160009,not available,941.03124849899
3203160012,not available,1782.55577793185
3203160013,not available,14846.4852631336
3203161001,available,2429.02954908134
3203161002,available,1472.26238009508
3203161003,not available,17620.8284688636
3203161004,not available,2253.83840952557
3203161005,not available,2115.98471757278
3203161006,not available,19337.3623974626
3203161007,available,2312.07317610323
3203161008,not available,1789.88238810982
3203170004,not available,1724.34010420302
3203170005,not available,1922.3904470873
3203170006,not available,1875.77235387988
3203170007,not available,2273.11197453255
3203170008,not available,1670.380544653
3203170009,not available,2692.41815611953
3203170010,not available,2437.4599105358
3203170011,not available,3949.4261990892
3203170012,not available,1477.80881351126
3203180001,not available,17036.9503019672
3203180002,not available,228.2444338478
3203180003,not available,4192.31961782643
3203180004,not available,514.19751840091
3203180005,not available,813.95997039567
3203180006,not available,1872.84020842454
3203180007,not available,2664.75376517722
3203180008,not available,1070.67598090258
3203180009,not available,1758.45873987111
3203180010,not available,1994.89919252358
3203180011,not available,510.12691574594
3203180012,not available,590.5467759243
3203190001,not available,2275.39966275804
3203190002,not available,2361.71243185814
3203190003,not available,1656.94922662403
